main_category,subcategory,master_name,review_amount,rating,size,details,True to size (size_ag),Too Big (size_ag),Small (size_ag),Too Small (size_ag),Not specified (size_ag),Big (size_ag),Not specified (experience),Quality (experience),Stylish (experience),Comfortable (experience),Verified Buyer,Verified Reviewer,Unverified
Clothing,Clothing-tops-shirts,Wesleytop,2,5.0,Too Big,Vest top; Button-up design; 55% linen 45% rayon; Hand wash; Erica is 5ft 10.5in and is wearing a size small; Aimee is 5ft 9in and is wearing a size large; Imported,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
Clothing,Clothing-tops-shirts,Alizatop,0,,,Tie-front top; Bow details; 100% cotton; Hand wash; Shop the set here; Miquel is 5ft 10in and is wearing a size small; Grace is 5ft 10in and is wearing a size large; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-tops-shirts,Penelopidenimtop,0,,,Denim ruffle top; Peal and flower embellishments; 100% cotton; Hand wash; Shop the set here; Nina is 5ft 9.5in and is wearing a size 4; Evans is 5ft 10in and is wearing a size 4; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Paytonpant,4,4.8,Big,"Wide leg trouser; Elastic back and faux fly; Unlined; 2 functional side pockets and 2 nonfunctional back pockets; Inseam: 31.5""; 100% polyester; Hand wash; Shop the set here; Stephanie is 5ft 10in and is wearing a size large; Kiana is 5ft 9in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
Clothing,Clothing-bottoms,Isadoraskirt,0,,,"Wrap midi skirt; Side tie; Length: 29.5""; 55% linen 45% viscose; Hand wash; Shop the set here; Maelyn is 5ft 11.5in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Maisejean,0,,,Barrel leg leopard jeans; Side slits; Functional pockets; 100% cotton; Hand wash; Stephanie is 5ft 10in and is wearing a size 31; Luiza is 5ft 9.5in and is wearing a size 25; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Sunnyskirt,2,5.0,Big,"A-line maxi skirt; Elastic waistband with front tie; Two functional side pockets; Length: 37.25""; 100% cotton; Hand wash; Shop the set here; Erin is 5ft 11in and is wearing a size large; Liv is 5ft 9in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Fauxtherecordshort,4,5.0,True to size,"Faux leather shorts; Two functional side pockets; Inseam: 2""; Length: 14""; 100% polyurethane; Care instructions: wipe clean with a damp cloth, do not bleach, line dry, use pressing cloth and iron on low if necessary, do not dry clean; Shop the set here; Evonique is 5ft 10in and is wearing a size small; Vanessa is 5ft 8in and is wearing a size large; Imported",1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0
Clothing,Clothing-bottoms,Rubinashortswhite/black,0,,,"Pinstripe walking shorts; Hook and bar closure with zipper; Two functional side pockets and two nonfunctional back pockets with hip dart; Belt loops; 63% polyester 35% rayon 2% elastane; Inseam: 6""; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Claire is 5ft 9in and is wearing a size medium; Mily is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Abacodenimskirt,0,,,Denim mini skirt; Two functional front pockets; 100% cotton; Hand wash; Shop the set here; Nayla is 5ft 10in and is wearing a size 25; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Kyladenimskirt,1,2.0,True to size,"Asymmetrical denim wrap skirt; 2 regular front pockets and 1 coin pocket; 2 patch pockets in back; 100% cotton; Length: 14.25""; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Nikole is 5ft 10in and is wearing a size 4; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Lucaskirt,1,5.0,True to size,"Mini bubble skirt; Zipper closure; Length: 15.5""; 100% polyester; Hand wash; Eve is 5ft 9in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Clothing,Clothing-bottoms,Avivaskirt,0,,,"Mini skirt; Faux leather material; Length: 13""; 100% polyurethane; Wipe clean; Stephanie is 5ft 10in and is wearing a size large; Natalie is 5ft 11in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Deniapantfloral,1,5.0,,"Floral wide leg trouser; Inseam: 31.5""; 100% polyester; Hand wash; Shop the set here; Stephanie is 5ft 10in and is wearing a size large; Liv is 5ft 9in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Clothing,Clothing-bottoms,Sunnyskirtkhaki,2,5.0,Big,"A-line maxi skirt; Elastic waistband with front tie; Two functional side pockets; Length: 37.25""; 100% cotton; Hand wash; Shop the set here; Maelyn is 5ft 11.5in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Imported",1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Daralegging,0,,,Legging pant; High rise; 68% rayon 32% nylon; Hand wash; Eve is 5ft 9in and is wearing a size small; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Giannashorts,0,,,"Black acid wash cargo cutoff shorts; Zipper fly closure with shank button; 2 side pocket and 2 cargo pockets; Back yoke waistband; Articulated knee seam with darts; Length: 21""; 100% cotton; Care instructions: machine wash cold with like colors, do not bleach, tumble dry low, medium low heat iron if necessary; Claire is 5ft 9in and is wearing a size 29; Nikole is 5ft 10in and is wearing a size 27; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Ivanashorts,0,,,Black shorts; Zipper and hook bar; Two functional front pockets; 100% cotton; Hand wash; Alex is 5ft 11in and is wearing a size small; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Lilianaskirt,0,,,"Open crochet stitch skirt with side slit; Halfway lining inside; Elastic waist; Pull-on; Length: 34.5""; 100% viscose; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Joy is 5ft 9in and is wearing a size medium; Marisa is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Noeliejean,1,4.0,Too Small,Wide-leg denim jeans; Cuffed hem; 93% cotton 6% polyester 1% spandex; Hand wash; Eve is 5ft 9in and is wearing a size 27; Imported,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Hanieljean,1,5.0,True to size,"Barrel leg pant; Two functional side pockets; Inseam: 27""; 95% cotton 4% polyester 1% spandex; Hand wash; Stephanie is 5ft 10in and is wearing a size large; Amelia is 5ft 10.5in and is wearing a size small; Fit tip: If you are in between sizes, size down; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Avaniskirt,0,,,"Metallic pencil skirt; Front slit; 2 functional front pockets; Length: 34.25""; 100% polyurethane; Care instructions: wipe clean with a damp cloth, do not bleach, line dry, use pressing cloth and iron on low if necessary, do not dry clean; Shop the set here﻿; Nina is 5ft 10in and is wearing a size 4; Erin is 5ft 11in and is wearing a size 12; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Thereseshortskhaki,0,,,"Pleated trouser shorts; Belt loops on waist; Hook and bar closure with button; Nonfunctional back welt pockets; Inseam: 10.25""; 97% polyester 3% elastane; Hand wash; Shop the set here; Stephanie is 5ft 10in and is wearing a size large; Maelyn is 5ft 11.5in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Piaparachutepant,2,4.5,Big,"Wide parachute pants; Zipper fly closure; Two side snap pockets; Stretch cord drawstring with toggle closure in waistband and cuffs; Length: 30.25""; 55% nylon 45% polyester; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Jelixza is 5ft 9.5in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Aishaskirt,0,,,Mini tiered bubble hem skirt; Functional side pockets; 100% cotton; Hand wash; Nina is 5ft 10in and is wearing a size small; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Matteaskirt,3,4.7,Big,"Multi-colored mini skirt; Fully lined; Side zip closure; Length: 14.5""; Polyester, nylon, and acrylic; Hand wash; Shop the set here; Amelia is 5ft 10.5in and is wearing a size 4; Vanessa is 5ft 8in and is wearing a size 12; Imported",2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
Clothing,Clothing-bottoms,Starlingjean,1,5.0,True to size,"Wide leg jeans; Pleated; Two functional side pockets; Inseam: 30.5""; 100% cotton; Hand wash; Stephanie is 5ft 10in and is wearing a size large; Liv is 5ft 9in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Imeldashorts,0,,,"Pleated trouser shorts; Hook and bar closure; Unlined; 2 nonfunctional back pockets; Length: 13.5"", inseam 3.25""; 55% linen 45% viscose; Hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Nikole is 5ft 10in and is wearing a size small; Claire is 5ft 9in and is wearing a size medium; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Camskort,0,5.0,True to size,"Mini skort with side slit; Zipper closure at back; Length: 13.25""; 79% polyester 18% rayon 3% spandex; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Kennidy is 5ft 11in and is wearing a size 4; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Rodinfauxleatherskort,0,,,"Mini skort with belt loops; Length: 11.25""; 100% polyurethane; Wipe clean; Shop the set here; Evonique is 5ft 10in and is wearing a size 4; Carla is 5ft 9in and is wearing a size 12; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Beckdenimskirt,0,,,"Mini skirt; Denim fabric; Length: 14""; 100% cotton; Hand wash; Shop the set here; Natalie is 5ft 11in and is wearing a size 4; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Rumipantwhite/black,0,,,"Pinstripe pleated trousers; Hook and bar closure with zipper; 2 functional side pockets and 2 functional back pockets; 63% polyester 35% rayon 2% elastane; Inseam: 29""; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Kaitlyn is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Jessejeanblack,1,5.0,True to size,"Embellished straight leg jeans; Inseam: 30""; 97% cotton, 3% spandex; Hand wash; Emma is 5ft 10in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Clothing,Clothing-bottoms,Mercerpant,2,5.0,Big,Straight leg trouser pant; Velvet fabric; Two functional side pockets; 100% polyester; Hand wash; Shop the set here; Luiza is 5ft 9.5in and is wearing a size small; Imported,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Duopant,13,4.4,True to size,"Mid rise cargo pants; Zipper fly with shank button closure; Two side pockets, two back patch pockets, and five cargo pockets down the legs; Bottom three cargo pockets feature extended zipper pulls; Snap strap at hem to cinch ankles; Unlined; Inseam: 33.5""; 100% cotton; Hand wash; Julia is 5ft 10in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Fit tip: style is baggy, size down for a more fitted look; Imported",6.0,2.0,0.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,13.0,0.0,0.0
Clothing,Clothing-bottoms,Evalinadenimminiskirt,1,5.0,True to size,"Cargo mini skirt; Front zipper fly closure; Two side pockets, 2 front cargo pockets, and 1 side cargo pocket; A-line cut; Lined; Length: 13""; 100% cotton; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Mily is 5ft 10in and is wearing a size 4; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Duopantkhaki,20,5.0,True to size,"Mid rise cargo pants; Zipper fly with shank button closure; Two side pockets, two back patch pockets, and five cargo pockets down the legs; Bottom 3 cargo pockets feature extended zipper pulls; Snap strap at hem to cinch ankles; Inseam: 31""; 100% cotton; Hand wash; Lilia is 5ft 9in and is wearing a size small; Vanessa is 5ft 8in and is wearing a size large; Fit tip: style is baggy, size down for a more fitted look; Imported",14.0,1.0,1.0,0.0,1.0,3.0,17.0,3.0,3.0,3.0,15.0,2.0,3.0
Clothing,Clothing-bottoms,Lordeskirt,1,5.0,True to size,"Mini skirt with crest button details; Fitted waistband; Side zipper with hook and eye closure; Length: 15""; 76% polyester 19% viscose 5% elastane; Hand wash; Shop the set here; Vanessa is 5ft 8in and is wearing a size large; Antonia is 5ft 10.5in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Cindivelvetskort,0,,,"Velvet mini skort; Zipper closure; Length: 14""; 92% polyester 8% spandex; Hand wash; Shop the set here; Luiza is 5ft 9.5in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Hansenpant,0,,,Barrel leg pant; Two functional front pockets; 100% cotton; Hand wash; Luiza is 5ft 9.5in and is wearing a size 27; Stephanie is 5ft 10in and is wearing a size 31; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Duomediumdenimpant,13,4.4,True to size,"Mid rise cargo pants; Zipper fly with shank button closure; Two side pockets, two back patch pockets, and five cargo pockets down the legs; Bottom 3 cargo pockets feature extended zipper pulls; Snap strap at hem to cinch ankles; Inseam: 31""; 100% cotton; Hand wash; Sophie is 5ft 10in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Fit tip: style is baggy, size down for a more fitted look; Imported",6.0,2.0,0.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,13.0,0.0,0.0
Clothing,Clothing-bottoms,Leonskirtblack/white,0,,,"Tweed wrap mini skirt; Button closure at waist; Fringe overlay; Fully lined; Length: 14""; 52% polyester 14% acrylic 13% cotton 9% nylon 3% wool; Hand wash; Shop the set here; Vanessa is 5ft 8in and is wearing a size large; Lilia is 5ft 9in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Glendaledenimshorts,0,,,"Embellished denim shorts; Two side pockets and two back pockets; Inseam: 2.5""; Length: 12.5""; 68% cotton 30% polyester 2% spandex; Hand wash; Emma is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Liletteskort,0,,,"Cargo skort; Inseam: 3""; 55% linen 45% viscose; Hand wash; Stephanie is 5ft 10in and is wearing a size large; Nina is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Jessejeanwhite,0,,,"Embellished straight leg jeans; Inseam: 30""; 97% cotton, 3% spandex; Hand wash; Emma is 5ft 10in and is wearing a size small; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Marishortswhite/black,0,,,"Fringe hem shorts; Drawstring waist with tie; Inseam: 1.5""; 48% linen, 39% rayon, 7% nylon, 6% polyester; Hand wash; Shop the set here; Nina is 5ft 10in and is wearing a size small; Stephanie is 5ft 10in and is wearing a size large; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Perleijean,0,,,Wide-leg washed denim pant; Button and zipper closure; Pearl flower embellishments; Two functional front and back pockets; 100% cotton; Hand wash; Shop the set here; Evans is 5ft 10in and is wearing a size 26; Nina is 5ft 9.5in and is wearing a size 25; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Trejean,0,,,"Barrel jeans; Button and zipper closure; Functional front and back pockets; 100% cotton; Hand wash; Nina is 5ft 9.5in and is wearing a size 25; Fit tip: If you are in between sizes, size down; Imported",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clothing,Clothing-bottoms,Serenityjean,2,5.0,Too Big,"Wide-leg jeans with self-belt; 80% cotton 15% polyester 5% rayon; Inseam: 31.5""; Hand wash; Stephanie is 5ft 10in and is wearing a size 31; Lilia is 5ft 9in and is wearing a size 27; Imported",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Taylorjean,4,4.8,True to size,"Wide-leg jeans with embellished slits; Inseam: 30""; 100% cotton; Hand wash; Nayla is 5ft 10in and is wearing a size 25; Fit tip: If you are in between sizes, size up; Imported",3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0
Clothing,Clothing-bottoms,Avanidenimskirt,2,5.0,Big,"Denim maxi skirt with front slit; Zipper fly closure; Raw hem; Two functional front pockets and two functional back pockets; Length: 35.25""; 100% cotton; Hand wash; Nina is 5ft 10in and is wearing a size 4; Stephanie is 5ft 10in and is wearing a size 12; Imported",1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Lorenpant,1,5.0,True to size,"Faux leather straight leg pant; Zipper fly closure; Two front pockets with inner coin pocket; Unlined with soft inner facing; Length: 32.5""; Shell: 100% polyurethane, inner facing: 100% rayon; Care instructions: wipe clean with a damp cloth, do not bleach, line dry, use pressing cloth and iron on low if necessary, do not dry clean; Amy is 5ft 11in and is wearing a size 27; Elynn is 5ft 9in and is wearing a size 30; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Beckskirt,1,5.0,True to size,"Mini skirt; Floral print design; Length: 14""; 100% polyester; Hand wash; Shop the set here; Natalie is 5ft 11in and is wearing a size 4; Luiza is 5ft 9.5in and is wearing a size 4; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Clothing,Clothing-bottoms,Avanidenimskirtblack,2,5.0,Big,"Denim maxi skirt with front slit; Zipper fly closure; Raw hem; Two functional front pockets and two functional back pockets; Length: 35.25""; 100% cotton; Hand wash; Payton is 5ft 10in and is wearing a size 4; Imported",1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Clothing,Clothing-bottoms,Kyladenimskirtblack,1,2.0,True to size,"Asymmetrical denim wrap skirt; 2 regular front pockets and 1 coin pocket; 2 patch pockets in back; 100% cotton; Length: 14.25""; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Shop the set here; Kaitlyn is 5ft 10in and is wearing a size 4; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Amorapant,1,4.0,True to size,"Open knit flared lounge pant; Pull-on style; Elastic waistband; Flared leg; Open pointelle chevron knit; Multi-color space dye knit fabric; Length: 45""; 60% cotton 28% recycled polyester 12% linen; Care instructions: hand wash cold separately, do not bleach, lay flat to dry, low iron if necessary, or dry clean; Complete the look with the AMINA sweater; Joy is 5ft 9in and is wearing a size medium; Marisa is 5ft 10in and is wearing a size small; Imported",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Skinnydelraydenimcapripant,1,5.0,True to size,Capri pants; Denim fabric; Front zipper with shank button; Two functional back pockets; 98% cotton 2% spandex; Hand wash; Nayla is 5ft 10in and is wearing a size 25; Aimee is 5ft 9in and is wearing a size 31; Imported,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Clothing,Clothing-bottoms,Malenashort,0,,,Pull-on shorts; Two functional front pockets; 60% cotton 40% polyester; Hand wash; Shop the set here; Fekes is 5ft 10in and is wearing a size small; Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
