main_category,subcategory,master_name,full_product_name,product_link,price,color
Woman's,Womens-loafers-flats,Baxter,Baxter Black leather,https://www.stevemadden.com/collections/loafers-flats/products/baxter-black-leather,119.95,Black leather
Woman's,Womens-loafers-flats,Caleb,Caleb Brn distressed,https://www.stevemadden.com/collections/loafers-flats/products/caleb-brn-distressed,79.95,Brn distressed
Woman's,Womens-loafers-flats,Ottie,Ottie Camel patent,https://www.stevemadden.com/collections/loafers-flats/products/ottie-camel-patent,89.95,Camel patent
Woman's,Womens-loafers-flats,Maple,Maple Grey sage,https://www.stevemadden.com/collections/loafers-flats/products/maple-grey-sage,49.99,Grey sage
Woman's,Womens-loafers-flats,Ambrosia,Ambrosia Tan,https://www.stevemadden.com/collections/loafers-flats/products/ambrosia-tan,89.95,Tan
Woman's,Womens-loafers-flats,Maple,Maple Floral multi,https://www.stevemadden.com/collections/loafers-flats/products/maple-floral-multi,79.95,Floral multi
Woman's,Womens-loafers-flats,Minka,Minka Chocolate brown suede,https://www.stevemadden.com/collections/loafers-flats/products/minka-chocolate-brown-suede,99.95,Chocolate brown suede
Woman's,Womens-loafers-flats,Jester,Jester Black leather,https://www.stevemadden.com/collections/loafers-flats/products/jester-black-leather,49.99,Black leather
Woman's,Womens-loafers-flats,Dreaming,Dreaming Red,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-red,89.95,Red
Woman's,Womens-loafers-flats,Dreaming-l,Dreaming-l Leopard,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-l-leopard,99.95,Leopard
Woman's,Womens-loafers-flats,Maureen,Maureen Red crocodile,https://www.stevemadden.com/collections/loafers-flats/products/maureen-red-crocodile,49.99,Red crocodile
Woman's,Womens-loafers-flats,Gilligan,Gilligan Blue white,https://www.stevemadden.com/collections/loafers-flats/products/gilligan-blue-white,49.99,Blue white
Woman's,Womens-loafers-flats,Dreaming-s,Dreaming-s Taupe suede,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-s-taupe-suede,89.95,Taupe suede
Woman's,Womens-loafers-flats,Gilligan,Gilligan Raffia,https://www.stevemadden.com/collections/loafers-flats/products/gilligan-raffia,49.99,Raffia
Woman's,Womens-loafers-flats,Selena-f,Selena-f Natural,https://www.stevemadden.com/collections/loafers-flats/products/selena-f-natural,39.99,Natural
Woman's,Womens-loafers-flats,Skipper,Skipper Silver metallic,https://www.stevemadden.com/collections/loafers-flats/products/skipper-silver-metallic,49.99,Silver metallic
Woman's,Womens-loafers-flats,Dory,Dory Black satin,https://www.stevemadden.com/collections/loafers-flats/products/dory-black-satin,49.99,Black satin
Woman's,Womens-loafers-flats,Jester,Jester White leather,https://www.stevemadden.com/collections/loafers-flats/products/jester-white-leather,49.99,White leather
Woman's,Womens-loafers-flats,Delancy,Delancy Taupe leather,https://www.stevemadden.com/collections/loafers-flats/products/delancy-taupe-leather,99.95,Taupe leather
Woman's,Womens-loafers-flats,Dreaming-s,Dreaming-s Black suede,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-s-black-suede,89.95,Black suede
Woman's,Womens-loafers-flats,Dreaming-e,Dreaming-e Black,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-e-black,49.99,Black
Woman's,Womens-loafers-flats,Baxter,Baxter Burgundy,https://www.stevemadden.com/collections/loafers-flats/products/baxter-burgundy,119.95,Burgundy
Woman's,Womens-loafers-flats,Baywalk,Baywalk Natural raffia,https://www.stevemadden.com/collections/loafers-flats/products/baywalk-natural-raffia,49.99,Natural raffia
Woman's,Womens-loafers-flats,Melvin,Melvin Camel multi,https://www.stevemadden.com/collections/loafers-flats/products/melvin-camel-multi,39.99,Camel multi
Woman's,Womens-loafers-flats,Meadow,Meadow Red gingham,https://www.stevemadden.com/collections/loafers-flats/products/meadow-red-gingham,79.95,Red gingham
Woman's,Womens-loafers-flats,Sail-l,Sail-l Leopard,https://www.stevemadden.com/collections/loafers-flats/products/sail-l-leopard,49.99,Leopard
Woman's,Womens-loafers-flats,Delancy,Delancy Gold leather,https://www.stevemadden.com/collections/loafers-flats/products/delancy-gold-leather,99.95,Gold leather
Woman's,Womens-loafers-flats,Vixen,Vixen Gold,https://www.stevemadden.com/collections/loafers-flats/products/vixen-gold,99.95,Gold
Woman's,Womens-loafers-flats,Meadow,Meadow Green multi,https://www.stevemadden.com/collections/loafers-flats/products/meadow-green-multi,79.95,Green multi
Woman's,Womens-loafers-flats,Delancy,Delancy Grey flannel,https://www.stevemadden.com/collections/loafers-flats/products/delancy-grey-flannel,99.95,Grey flannel
Woman's,Womens-loafers-flats,Khloe,Khloe Black leather,https://www.stevemadden.com/collections/loafers-flats/products/khloe-black-leather,69.95,Black leather
Woman's,Womens-loafers-flats,Viva,Viva Black suede,https://www.stevemadden.com/collections/loafers-flats/products/viva-black-suede,69.99,Black suede
Woman's,Womens-loafers-flats,Dreaming,Dreaming Black,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-black,89.95,Black
Woman's,Womens-loafers-flats,Baywalk,Baywalk Black,https://www.stevemadden.com/collections/loafers-flats/products/baywalk-black,49.99,Black
Woman's,Womens-loafers-flats,Viva,Viva White lace,https://www.stevemadden.com/collections/loafers-flats/products/viva-white-lace,69.99,White lace
Woman's,Womens-loafers-flats,Dory,Dory Blush satin,https://www.stevemadden.com/collections/loafers-flats/products/dory-blush-satin,49.99,Blush satin
Woman's,Womens-loafers-flats,Frost,Frost Brown,https://www.stevemadden.com/collections/loafers-flats/products/frost-brown,39.99,Brown
Woman's,Womens-loafers-flats,Munday,Munday Camel patent,https://www.stevemadden.com/collections/loafers-flats/products/munday-camel-patent,89.99,Camel patent
Woman's,Womens-loafers-flats,Viva,Viva Green multi,https://www.stevemadden.com/collections/loafers-flats/products/viva-green-multi,69.99,Green multi
Woman's,Womens-loafers-flats,Dreaming,Dreaming Black leather,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-black-leather,39.99,Black leather
Woman's,Womens-loafers-flats,Sail,Sail Gold leather,https://www.stevemadden.com/collections/loafers-flats/products/sail-gold-leather,49.99,Gold leather
Woman's,Womens-loafers-flats,Maureen,Maureen Black leather,https://www.stevemadden.com/collections/loafers-flats/products/maureen-black-leather,49.99,Black leather
Woman's,Womens-loafers-flats,Graya,Graya Olive fabric,https://www.stevemadden.com/collections/loafers-flats/products/graya-olive-fabric,69.99,Olive fabric
Woman's,Womens-loafers-flats,Sallie,Sallie Gold leather,https://www.stevemadden.com/collections/loafers-flats/products/sallie-gold-leather,49.99,Gold leather
Woman's,Womens-loafers-flats,Jester,Jester Chestnut suede,https://www.stevemadden.com/collections/loafers-flats/products/jester-chestnut-suede,49.99,Chestnut suede
Woman's,Womens-loafers-flats,Sallie,Sallie Bone leather,https://www.stevemadden.com/collections/loafers-flats/products/sallie-bone-leather,69.99,Bone leather
Woman's,Womens-loafers-flats,Carlito,Carlito Black leather,https://www.stevemadden.com/collections/loafers-flats/products/carlito-black-leather,49.99,Black leather
Woman's,Womens-loafers-flats,Enlow,Enlow Denim suede,https://www.stevemadden.com/collections/loafers-flats/products/enlow-denim-suede,49.99,Denim suede
Woman's,Womens-loafers-flats,Glimmer,Glimmer Rhinestones,https://www.stevemadden.com/collections/loafers-flats/products/glimmer-rhinestones,49.99,Rhinestones
Woman's,Womens-loafers-flats,Wayland,Wayland Taupe suede,https://www.stevemadden.com/collections/loafers-flats/products/wayland-taupe-suede,49.99,Taupe suede
Woman's,Womens-loafers-flats,Vixen,Vixen Leopard,https://www.stevemadden.com/collections/loafers-flats/products/vixen-leopard,49.99,Leopard
Woman's,Womens-loafers-flats,Landon,Landon Black leather,https://www.stevemadden.com/collections/loafers-flats/products/landon-black-leather,69.97,Black leather
Woman's,Womens-loafers-flats,Austria,Austria Gold leather,https://www.stevemadden.com/collections/loafers-flats/products/austria-gold-leather,49.99,Gold leather
Woman's,Womens-loafers-flats,Boca,Boca Mustard,https://www.stevemadden.com/collections/loafers-flats/products/boca-mustard,49.99,Mustard
Woman's,Womens-loafers-flats,Gilligan,Gilligan Black,https://www.stevemadden.com/collections/loafers-flats/products/gilligan-black,49.99,Black
Woman's,Womens-loafers-flats,Baxter,Baxter Bone leather,https://www.stevemadden.com/collections/loafers-flats/products/baxter-bone-leather,119.95,Bone leather
Woman's,Womens-loafers-flats,Olsen-p,Olsen-p Taupe multi,https://www.stevemadden.com/collections/loafers-flats/products/olsen-p-taupe-multi,49.99,Taupe multi
Woman's,Womens-loafers-flats,Jubal,Jubal Chocolate brown suede,https://www.stevemadden.com/collections/loafers-flats/products/jubal-chocolate-brown-suede,49.99,Chocolate brown suede
Woman's,Womens-loafers-flats,Vixen,Vixen Bone leather,https://www.stevemadden.com/collections/loafers-flats/products/vixen-bone-leather,49.99,Bone leather
Woman's,Womens-loafers-flats,Parlour,Parlour Grey suede,https://www.stevemadden.com/collections/loafers-flats/products/parlour-grey-suede,49.99,Grey suede
Woman's,Womens-loafers-flats,Vixen,Vixen Black studs,https://www.stevemadden.com/collections/loafers-flats/products/vixen-black-studs,49.99,Black studs
Woman's,Womens-loafers-flats,Parlour,Parlour Brown suede,https://www.stevemadden.com/collections/loafers-flats/products/parlour-brown-suede,49.99,Brown suede
Woman's,Womens-loafers-flats,Graya,Graya Brn distre,https://www.stevemadden.com/collections/loafers-flats/products/graya-brn-distre,69.99,Brn distre
Woman's,Womens-loafers-flats,Bohan,Bohan Brown,https://www.stevemadden.com/collections/loafers-flats/products/bohan-brown,49.99,Brown
Woman's,Womens-loafers-flats,Bohan,Bohan Natural,https://www.stevemadden.com/collections/loafers-flats/products/bohan-natural,49.99,Natural
Woman's,Womens-loafers-flats,Wayland,Wayland Chocolate brown suede,https://www.stevemadden.com/collections/loafers-flats/products/wayland-chocolate-brown-suede,49.99,Chocolate brown suede
Woman's,Womens-loafers-flats,Vinetta,Vinetta Clear,https://www.stevemadden.com/collections/loafers-flats/products/vinetta-clear,39.99,Clear
Woman's,Womens-loafers-flats,Dreaming,Dreaming White leather,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-white-leather,39.99,White leather
Woman's,Womens-loafers-flats,Vinetta-r,Vinetta-r Natural snake,https://www.stevemadden.com/collections/loafers-flats/products/vinetta-r-natural-snake,49.99,Natural snake
Woman's,Womens-loafers-flats,Belinda-r,Belinda-r Black,https://www.stevemadden.com/collections/loafers-flats/products/belinda-r-black,29.99,Black
Woman's,Womens-loafers-flats,Wayland,Wayland Blue multi,https://www.stevemadden.com/collections/loafers-flats/products/wayland-blue-multi,49.99,Blue multi
Woman's,Womens-loafers-flats,Bouquet,Bouquet White leather,https://www.stevemadden.com/collections/loafers-flats/products/bouquet-white-leather,39.99,White leather
Woman's,Womens-loafers-flats,Frost,Frost Black,https://www.stevemadden.com/collections/loafers-flats/products/frost-black,39.99,Black
Woman's,Womens-loafers-flats,Frost,Frost Chestnut suede,https://www.stevemadden.com/collections/loafers-flats/products/frost-chestnut-suede,39.99,Chestnut suede
Woman's,Womens-loafers-flats,Dory,Dory White navy,https://www.stevemadden.com/collections/loafers-flats/products/dory-white-navy,49.99,White navy
Woman's,Womens-loafers-flats,Torie,Torie Black leather,https://www.stevemadden.com/collections/loafers-flats/products/torie-black-leather,49.99,Black leather
Woman's,Womens-loafers-flats,Ellison,Ellison Brown velvet,https://www.stevemadden.com/collections/loafers-flats/products/ellison-brown-velvet,39.99,Brown velvet
Woman's,Womens-loafers-flats,Arabella,Arabella Black leather,https://www.stevemadden.com/collections/loafers-flats/products/arabella-black-leather,49.99,Black leather
Woman's,Womens-loafers-flats,Gutzy,Gutzy Black patent,https://www.stevemadden.com/collections/loafers-flats/products/gutzy-black-patent,69.99,Black patent
Woman's,Womens-loafers-flats,Snuggle,Snuggle Sand suede,https://www.stevemadden.com/collections/loafers-flats/products/snuggle-sand-suede,69.99,Sand suede
Woman's,Womens-loafers-flats,Vinetta-f,Vinetta-f Natural,https://www.stevemadden.com/collections/loafers-flats/products/vinetta-f-natural,59.99,Natural
Woman's,Womens-loafers-flats,Malin,Malin Chocolate brown suede,https://www.stevemadden.com/collections/loafers-flats/products/malin-chocolate-brown-suede,99.99,Chocolate brown suede
Woman's,Womens-loafers-flats,Snuggle,Snuggle Tan suede,https://www.stevemadden.com/collections/loafers-flats/products/snuggle-tan-suede,69.99,Tan suede
Woman's,Womens-loafers-flats,Benita,Benita Silver,https://www.stevemadden.com/collections/loafers-flats/products/benita-silver,49.99,Silver
Woman's,Womens-loafers-flats,Carlito,Carlito Bone leather,https://www.stevemadden.com/collections/loafers-flats/products/carlito-bone-leather,69.99,Bone leather
Woman's,Womens-loafers-flats,Sam-k,Sam-k Cream,https://www.stevemadden.com/collections/loafers-flats/products/sam-k-cream,59.97,Cream
Woman's,Womens-loafers-flats,Arabella,Arabella Gold leather,https://www.stevemadden.com/collections/loafers-flats/products/arabella-gold-leather,49.99,Gold leather
Woman's,Womens-loafers-flats,Rafe,Rafe Chocolate brown suede,https://www.stevemadden.com/collections/loafers-flats/products/rafe-chocolate-brown-suede,109.95,Chocolate brown suede
Woman's,Womens-loafers-flats,Cammi,Cammi White,https://www.stevemadden.com/collections/loafers-flats/products/cammi-white,49.99,White
Woman's,Womens-loafers-flats,Burrow,Burrow Tan multi,https://www.stevemadden.com/collections/loafers-flats/products/burrow-tan-multi,49.99,Tan multi
Woman's,Womens-loafers-flats,Torie,Torie Cream leather,https://www.stevemadden.com/collections/loafers-flats/products/torie-cream-leather,49.99,Cream leather
Woman's,Womens-loafers-flats,Dreaming-s,Dreaming-s Blue suede,https://www.stevemadden.com/collections/loafers-flats/products/dreaming-s-blue-suede,59.99,Blue suede
Woman's,Womens-loafers-flats,Leon,Leon Black box,https://www.stevemadden.com/collections/loafers-flats/products/leon-black-box,79.99,Black box
Woman's,Womens-loafers-flats,Glimmer,Glimmer Black studs,https://www.stevemadden.com/collections/loafers-flats/products/glimmer-black-studs,49.99,Black studs
Woman's,Womens-loafers-flats,Malin,Malin Silver leather,https://www.stevemadden.com/collections/loafers-flats/products/malin-silver-leather,99.99,Silver leather
Woman's,Womens-loafers-flats,Toasty,Toasty Beige,https://www.stevemadden.com/collections/loafers-flats/products/toasty-beige,69.99,Beige
Woman's,Womens-loafers-flats,Ridley,Ridley Ice leather,https://www.stevemadden.com/collections/loafers-flats/products/ridley-ice-leather,39.99,Ice leather
